NMNH       197168     Phu36stv


































































































































7.3549     5.9077     13.0122    OP
9.0017     7.7602     12.8928    BA
12.9141    12.4534    12.7895    ST
17.304     17.76      13.719     IV
5.8034     10.9104    12.4803    R_PG
5.9611     13.6832    11.144     R_ZTI
11.7024    15.0311    14.0662    R_M3D
13.3913    17.476     14.3021    R_M12
15.2481    19.4778    14.8155    R_MP3
16.8643    20.2984    14.5913    R_PMI
12.712     5.1118     13.0772    L_PG
15.5857    5.9222     12.0099    L_ZTI
15.5398    11.968     14.5313    L_M3D
17.559     14.0472    14.7186    L_M12
19.1552    16.3244    15.048     L_MP3
19.9159    18.0443    14.8623    L_PMI
20.4981    20.252     14.941     O1
8.3939     12.7302    6.1066     O2
15.6563    5.8605     11.2074    O3
6.4836     3.2218     10.856     O4




















































































































































































9.8198     15.3859    10.925     RZYGINF
9.5903     15.3043    10.8455
9.3851     15.2255    10.8084
9.2227     15.1518    10.7885
9.0829     15.1451    10.7806
8.8175     15.1003    10.8077
8.6669     15.0767    10.8519
8.4999     15.0031    10.907
8.3685     14.9057    10.9846
8.29       14.8279    11.0231
8.1259     14.752     11.0422
7.9852     14.6651    11.0501
7.7908     14.6001    11.0785
7.6928     14.5236    11.1045
7.483      14.3938    11.1509
7.3508     14.419     11.1486
7.1589     14.4515    11.1461
6.963      14.4224    11.1906
6.7657     14.4514    11.2122
6.7051     14.3773    11.2394
6.5886     14.2874    11.2706
6.5079     14.1769    11.2777
6.3719     14.093     11.3037
6.2351     14.0214    11.261
6.1225     13.8874    11.1988
5.9975     13.8239    11.1626
5.9557     13.7268    11.1336













































































































































































16.4536    10.3235    11.8642    LZYGINF
16.4885    10.0472    11.7465
16.5077    9.8157     11.6439
16.4848    9.518      11.5786
16.4311    9.2363     11.5719
16.3926    8.9836     11.6243
16.3627    8.6838     11.7095
16.3291    8.5075     11.7941
16.2432    8.3262     11.8757
16.1658    8.1696     11.9346
16.072     7.9808     11.9713
16.0307    7.7389     12.0242
16.0176    7.6078     12.0227
16.031     7.4512     12.0446
15.9984    7.243      12.0669
15.9183    7.0356     12.1289
15.9272    6.8455     12.1707
15.8873    6.6105     12.214
15.7966    6.4516     12.2619
15.7269    6.3552     12.2747
15.6132    6.1944     12.2516
15.5376    6.0117     12.1888
15.4852    5.8977     12.133

















































































































































































11.6744    15.1065    13.9907    R-ALV
11.6831    15.2954    13.9312
11.7348    15.6205    13.9494
11.8211    15.8285    13.963
11.9106    16.0304    14.0108
12.0721    16.2199    14.0278
12.2943    16.4357    14.0099
12.4098    16.5566    14.0039
12.52      16.686     14.0391
12.6581    16.8476    14.0745
12.7419    16.9469    14.0825
12.8575    17.128     14.0901
13.0174    17.3086    14.1239
13.1148    17.3697    14.1237
13.2684    17.4697    14.2106
13.4191    17.5481    14.2414
13.574     17.6844    14.273
13.6994    17.8406    14.3327
13.7767    17.9502    14.3153
13.9231    18.109     14.3224
14.1014    18.1828    14.3768
14.2411    18.2934    14.3618
14.3409    18.378     14.4398
14.4355    18.5439    14.4545
14.5806    18.7287    14.4956
14.7117    18.8431    14.5701
14.8243    18.9882    14.6215
14.9582    19.2091    14.6038
15.0661    19.3488    14.6444
15.1942    19.5063    14.6962










































































































































































15.7028    12.0134    14.5209    L-ALV
15.9211    12.1073    14.5437
16.1666    12.2701    14.5685
16.4138    12.4218    14.5659
16.5791    12.7006    14.5887
16.6942    12.9061    14.6283
16.9164    13.1443    14.6455
17.0505    13.2963    14.7187
17.2566    13.4834    14.7695
17.4461    13.6942    14.7349
17.5078    13.8971    14.7799
17.603     14.1633    14.7287
17.745     14.3647    14.7855
17.9364    14.5521    14.8312
18.0445    14.6618    14.8334
18.1253    14.9133    14.816
18.2316    15.1286    14.8284
18.3795    15.3247    14.9258
18.5052    15.4318    14.9384
18.6528    15.572     14.9454
18.8329    15.7685    15.0037
18.9109    15.8673    14.9972
19.0407    16.0389    14.9846
19.1566    16.2483    14.9828
