NMNH       197164     Phu22stv
9.9024     11.6666    9.0242
9.8684     11.4894    9.2376
9.9254     11.3053    9.3641
10.1153    11.0649    9.477
10.2216    10.908     9.5709
10.2822    10.7208    9.6369
10.3505    10.6823    9.6799
10.4748    10.5448    9.7808
10.6316    10.3776    9.8462
10.7813    10.269     9.8665
10.8577    10.2676    9.8568
11.1435    10.1441    9.8364
11.2921    10.076     9.709
11.4783    10.0444    9.5991
11.6592    9.9349     9.4832
11.9056    9.7656     9.4337
12.104     9.644      9.4053
12.2548    9.5794     9.3203
12.4501    9.5883     9.1138
12.5165    9.8341     8.8548
12.6358    10.0901    8.5755
12.7599    10.1778    8.4099
12.8528    10.2599    8.1309
13.0886    10.3013    7.9451
13.2338    10.275     7.7674
13.4668    10.1716    7.6355
13.6056    10.0431    7.4605
13.7247    10.0209    7.3569
13.8091    10.063     7.1361
13.8739    10.0829    6.9615
13.9125    10.1309    6.7926






























































































































































10.4684    15.5696    13.4496    SUPORB
10.4933    15.5039    13.6805
10.529     15.4881    13.8954
10.4991    15.4312    14.0876
10.5092    15.3797    14.3646
10.5026    15.3041    14.572
10.5083    15.1935    14.7512
10.5354    15.0335    14.9135
10.6567    14.8089    15.1521
10.7748    14.6256    15.2949
10.826     14.321     15.393
11.0545    14.0414    15.5337
11.1753    13.8944    15.6195
11.4126    13.8237    15.7435
11.5865    13.7925    15.8048
11.8178    13.7153    15.8871
11.9071    13.5362    15.9214
12.069     13.3075    15.9001
11.9971    13.0773    15.8759
12.0139    12.8429    15.827
12.1281    12.6339    15.7743
12.149     12.4608    15.6897
12.0878    12.2426    15.6118
12.0989    12.0988    15.512
12.2085    11.9517    15.4594
12.3433    11.8188    15.4652
12.5795    11.7522    15.5889
12.7005    11.9005    15.6541
12.8927    11.9339    15.7352
13.172     11.8668    15.8072
13.489     11.9094    15.8945
13.6814    11.8226    15.9239
13.9098    11.5753    15.9029
14.0843    11.3505    15.8128
14.2088    11.1236    15.692
14.2884    10.9511    15.608
14.4704    10.7383    15.537
14.68      10.6111    15.4509
14.9797    10.5414    15.3397
15.1916    10.576     15.2712
15.3945    10.5666    15.1618
15.598     10.5724    15.0313
15.7723    10.5704    14.8262
15.8593    10.5726    14.6646
15.9697    10.6283    14.4166
15.9983    10.5801    14.2143
16.053     10.5547    13.8028
16.1222    10.5443    13.5884
























































































































































11.0633    13.514     12.4887    RORBIT
10.8602    13.6923    12.5844
10.7129    13.8281    12.6811
10.6116    13.9977    12.797
10.5163    14.1838    12.9371
10.4439    14.3076    13.0294
10.4147    14.4247    13.167
10.406     14.5571    13.3352
10.3912    14.6263    13.4539
10.3613    14.7185    13.6326
10.381     14.7527    13.8685
10.3413    14.7409    14.0621
10.3309    14.6128    14.2235
10.2816    14.4526    14.4857
10.3467    14.2838    14.6137
10.3713    14.0111    14.8113
10.4672    13.7628    14.9081
10.5633    13.5311    14.9882
10.6349    13.2834    15.1117
10.8238    13.1992    14.9751
10.9281    13.0697    14.969
11.04      12.9326    14.9774
11.2798    12.8039    14.8904
11.4699    12.7364    14.8684
11.6012    12.5693    14.8785
11.7413    12.4734    14.8821
11.8437    12.3562    14.8167
12.033     12.4128    14.4886
12.0785    12.2649    14.3037
12.1284    12.2617    14.0583
12.1235    12.2537    13.9444
12.1071    12.2155    13.7323
12.0899    12.2006    13.5515







































































































































































13.8965    10.926     12.4636    LORBIT
14.0583    10.7597    12.4905
14.2843    10.6227    12.6374
14.3992    10.5687    12.7128
14.546     10.5425    12.7787
14.6641    10.5311    12.8768
14.7728    10.5082    12.9818
14.9076    10.4789    13.136
15.0166    10.4684    13.2483
15.074     10.4621    13.3912
15.1641    10.488     13.5548
15.213     10.4884    13.7168
15.2771    10.4778    13.9633
15.2381    10.4359    14.1679
15.1139    10.295     14.4536
15.0127    10.2773    14.5824
14.8571    10.2331    14.8138
14.6674    10.3056    14.8603
14.4485    10.3097    15.0191
14.2027    10.427     15.0491
14.003     10.5706    15.0305
13.853     10.6827    15.0205
13.7195    10.8051    15.005
13.5539    10.8921    14.967
13.3896    11.0317    14.933
13.2179    11.0939    14.9392
13.0309    11.2896    14.9233
12.9287    11.4845    14.9054
12.8369    11.6059    14.8239
12.7266    11.6826    14.6482
12.6431    11.8208    14.3131
12.6156    11.8268    14.1289
12.6488    11.868     13.9413
12.6722    11.8806    13.7922
12.6709    11.8605    13.4606





































































































































































10.4661    15.5757    13.4515    RTEMFOS
10.3947    15.5433    13.2099
10.3686    15.486     13.021
10.3309    15.4547    12.8895
10.2711    15.3712    12.7077
10.2483    15.3515    12.6029
10.2235    15.3153    12.3966
10.1658    15.2588    12.2545
10.1349    15.2258    12.1285
10.1094    15.223     11.9306
10.1404    15.2388    11.6821
10.089     15.2066    11.5482
10.0372    15.1915    11.3616
10.0165    15.1998    11.1844
10.0124    15.2545    11.0082
10.0061    15.3405    10.8444
10.0271    15.5496    10.658
10.1204    15.7175    10.6055
10.2567    15.9695    10.6621
10.3473    16.1316    10.7263
10.4419    16.2205    10.8148
10.5259    16.3072    10.89


















































































































































































16.1474    10.5514    13.5463    LTEMFOS
16.1282    10.5162    13.2108
16.0869    10.4923    12.9655
15.9994    10.37      12.71
15.965     10.3389    12.5756
15.925     10.3039    12.356
15.8955    10.2779    12.2079
15.8832    10.2359    12.016
15.8531    10.2011    11.835
15.8478    10.1764    11.6231
15.8514    10.1433    11.4695
15.8464    10.1146    11.3033
15.8718    10.0988    11.1018
15.9906    10.1732    10.9305
16.1227    10.1451    10.7582
16.2787    10.2132    10.6488
16.4067    10.3854    10.6362
16.5661    10.3892    10.659
16.6846    10.4402    10.6758
16.8339    10.4977    10.7377
16.9305    10.5544    10.7838
17.0025    10.6231    10.8672
17.0509    10.7405    10.989

















































































































































































9.1524     8.1785     11.5012    OP
10.8652    9.8494     11.518     BA
13.96      13.2352    11.6851    ST
17.771     17.2243    12.8578    IV
8.2794     12.6102    11.2769    R_PG
9.2312     14.9596    10.6604    R_ZTI
12.6778    14.8286    12.6637    R_M3D
14.3063    16.9947    13.1863    R_M12
16.3366    18.4628    13.6087    R_MP3
17.138     18.4555    13.6753    R_PMI
13.7313    7.5653     11.4525    L_PG
16.0882    8.613      10.9534    L_ZTI
15.8295    12.0943    12.8543    L_M3D
17.7592    13.8721    13.4682    L_M12
19.1569    16.0529    13.7613    L_MP3
19.4283    16.7979    13.6739    L_PMI
19.575     18.0115    12.9872    O1
10.8637    14.2464    6.3331     O2
15.9382    8.3944     10.4075    O3
8.3185     6.0004     9.9565     O4




















































































































































































11.8828    16.1973    11.0749    RZYGINF
11.8595    16.3514    10.965
11.6614    16.4154    10.9468
11.3424    16.4536    10.8977
11.1211    16.3386    10.9072
10.9759    16.2449    10.9071
10.7959    16.097     10.9409
10.6463    15.9736    10.9535
10.4099    15.8591    10.9733
10.2985    15.7304    11.0002
10.1839    15.568     11.021
10.073     15.4186    11.0068
9.8896     15.3379    10.9657
9.711      15.2252    10.8978
9.4622     15.0893    10.8501
9.3271     15.0578    10.7272
9.1603     14.9008    10.647























































































































































































17.0551    11.4471    11.3544    LZYGINF
17.2005    11.2166    11.2589
17.2848    10.8774    11.1917
17.1912    10.6128    11.2209
16.974     10.3571    11.2201
16.8358    10.1141    11.2587
16.6512    9.8677     11.2993
16.5264    9.7105     11.3208
16.4094    9.4988     11.3235
16.2839    9.3077     11.3055
16.2366    9.1184     11.2494
16.1959    8.9138     11.1363
15.965     8.9037     11.1555
16.016     8.6689     11.0697
15.9364    8.5106     11.054
15.8857    8.3856     10.9697
























































































































































































12.5625    14.9429    12.5496    R-ALV
12.5929    15.1587    12.6131
12.6566    15.4134    12.6899
12.7781    15.7066    12.7037
12.9375    15.8953    12.7589
13.0613    15.9656    12.8526
13.2394    16.1959    12.7924
13.2901    16.2818    12.8936
13.4052    16.3754    12.9207
13.597     16.5865    12.9223
13.7386    16.7193    13.0235
13.9396    16.9546    12.9711
14.3124    17.0938    13.1086
14.636     17.2208    13.2005
14.7733    17.3348    13.289
14.9725    17.5197    13.297
15.2832    17.6415    13.3171
15.4674    17.8545    13.2628
15.6652    18.0576    13.2302
15.8106    18.21      13.3453
15.9888    18.4272    13.487
16.1747    18.5769    13.4571
16.3961    18.6284    13.495

















































































































































































15.7535    12.1021    12.8852    L-ALV
15.9849    12.1158    12.9203
16.2321    12.2389    12.9864
16.4789    12.3782    13.064
16.7711    12.6323    13.1145
16.8985    12.8184    13.1939
17.0247    12.9551    13.1962
17.2128    13.121     13.2044
17.4038    13.2691    13.2904
17.5569    13.4014    13.3295
17.6472    13.7193    13.4453
17.7767    13.856     13.4475
17.9189    14.0248    13.4483
17.952     14.1301    13.4835
18.0397    14.3531    13.5305
18.2093    14.6491    13.4828
18.2924    14.9404    13.5496
18.4494    15.0884    13.5783
18.6547    15.2322    13.5869
18.7753    15.449     13.646
18.9271    15.6423    13.7112
19.0733    15.7735    13.6728
19.1031    15.9703    13.8027
